Full_Departure_Datetime,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,DEST_AIRPORT_ID,DEST_CITY_MARKET_ID,DEST,DEP_TIME,ARR_TIME
2017-04-09 13:06:00,2017-04-09,EV,20366,EV,N200PQ,5181,10135,1013503,30135,10397,30397,ATL,1306,1505.0
2017-04-09 17:43:00,2017-04-09,OO,20304,OO,N463SW,4747,10135,1013503,30135,11433,31295,DTW,1743,1916.0
2017-04-09 13:04:00,2017-04-09,OO,20304,OO,N675BR,4768,10135,1013503,30135,11433,31295,DTW,1304,1452.0
2017-04-10 05:54:00,2017-04-10,DL,19790,DL,N943AT,2348,10135,1013503,30135,10397,30397,ATL,0554,748.0
2017-04-10 12:55:00,2017-04-10,EV,20366,EV,N538CA,5181,10135,1013503,30135,10397,30397,ATL,1255,1445.0
2017-04-10 18:20:00,2017-04-10,EV,20366,EV,N538CA,5235,10135,1013503,30135,10397,30397,ATL,1820,2013.0
2017-04-10 17:30:00,2017-04-10,OO,20304,OO,N463SW,4747,10135,1013503,30135,11433,31295,DTW,1730,1913.0
2017-04-10 07:41:00,2017-04-10,OO,20304,OO,N915EV,4440,10135,1013503,30135,11433,31295,DTW,0741,911.0
2017-04-11 05:43:00,2017-04-11,DL,19790,DL,N987DN,2348,10135,1013503,30135,10397,30397,ATL,0543,750.0
2017-04-11 12:55:00,2017-04-11,EV,20366,EV,N695CA,5181,10135,1013503,30135,10397,30397,ATL,1255,1451.0
2017-04-11 19:32:00,2017-04-11,EV,20366,EV,N750EV,5235,10135,1013503,30135,10397,30397,ATL,1932,2122.0
2017-04-11 17:28:00,2017-04-11,OO,20304,OO,N675BR,4747,10135,1013503,30135,11433,31295,DTW,1728,1917.0
2017-04-11 05:56:00,2017-04-11,OO,20304,OO,N910EV,4440,10135,1013503,30135,11433,31295,DTW,0556,723.0
2017-04-12 05:52:00,2017-04-12,DL,19790,DL,N924AT,2348,10135,1013503,30135,10397,30397,ATL,0552,745.0
2017-04-12 13:00:00,2017-04-12,EV,20366,EV,N176PQ,5181,10135,1013503,30135,10397,30397,ATL,1300,1453.0
2017-04-12 18:05:00,2017-04-12,EV,20366,EV,N176PQ,5235,10135,1013503,30135,10397,30397,ATL,1805,1955.0
2017-04-12 17:29:00,2017-04-12,OO,20304,OO,N459SW,4747,10135,1013503,30135,11433,31295,DTW,1729,1921.0
2017-04-12 06:00:00,2017-04-12,OO,20304,OO,N8982A,4440,10135,1013503,30135,11433,31295,DTW,0600,741.0
2017-04-13 05:38:00,2017-04-13,DL,19790,DL,N951AT,2348,10135,1013503,30135,10397,30397,ATL,0538,744.0
2017-04-13 20:16:00,2017-04-13,EV,20366,EV,N135EV,5235,10135,1013503,30135,10397,30397,ATL,2016,2221.0
2017-04-13 13:09:00,2017-04-13,EV,20366,EV,N676CA,5181,10135,1013503,30135,10397,30397,ATL,1309,1513.0
2017-04-13 17:31:00,2017-04-13,OO,20304,OO,N426SW,4747,10135,1013503,30135,11433,31295,DTW,1731,1916.0
2017-04-13 05:54:00,2017-04-13,OO,20304,OO,N629BR,4440,10135,1013503,30135,11433,31295,DTW,0554,716.0
2017-04-14 06:03:00,2017-04-14,DL,19790,DL,N969AT,2348,10135,1013503,30135,10397,30397,ATL,0603,752.0
2017-04-14 12:52:00,2017-04-14,EV,20366,EV,N606LR,5181,10135,1013503,30135,10397,30397,ATL,1252,1441.0
2017-04-14 17:56:00,2017-04-14,EV,20366,EV,N691CA,5235,10135,1013503,30135,10397,30397,ATL,1756,1959.0
2017-04-14 05:53:00,2017-04-14,OO,20304,OO,N8933B,4440,10135,1013503,30135,11433,31295,DTW,0553,728.0
2017-04-14 17:21:00,2017-04-14,OO,20304,OO,N8942A,4747,10135,1013503,30135,11433,31295,DTW,1721,1902.0
2017-04-15 06:29:00,2017-04-15,DL,19790,DL,N928AT,2348,10135,1013503,30135,10397,30397,ATL,0629,830.0
2017-04-15 12:58:00,2017-04-15,EV,20366,EV,N153PQ,5181,10135,1013503,30135,10397,30397,ATL,1258,1456.0
2017-04-15 05:50:00,2017-04-15,OO,20304,OO,N498CA,4440,10135,1013503,30135,11433,31295,DTW,0550,734.0
2017-04-16 06:29:00,2017-04-16,DL,19790,DL,N894AT,2348,10135,1013503,30135,10397,30397,ATL,0629,827.0
2017-04-16 14:01:00,2017-04-16,EV,20366,EV,N136EV,5181,10135,1013503,30135,10397,30397,ATL,1401,1556.0
2017-04-16 17:30:00,2017-04-16,OO,20304,OO,N453SW,4747,10135,1013503,30135,11433,31295,DTW,1730,1915.0
2017-04-17 05:37:00,2017-04-17,DL,19790,DL,N986AT,2348,10135,1013503,30135,10397,30397,ATL,0537,727.0
2017-04-17 12:58:00,2017-04-17,EV,20366,EV,N186PQ,5181,10135,1013503,30135,10397,30397,ATL,1258,1502.0
2017-04-17 18:02:00,2017-04-17,EV,20366,EV,N691CA,5235,10135,1013503,30135,10397,30397,ATL,1802,2007.0
2017-04-17 17:48:00,2017-04-17,OO,20304,OO,N418SW,4747,10135,1013503,30135,11433,31295,DTW,1748,1946.0
2017-04-17 05:54:00,2017-04-17,OO,20304,OO,N453SW,3543,10135,1013503,30135,11433,31295,DTW,0554,737.0
2017-04-18 05:38:00,2017-04-18,DL,19790,DL,N951AT,2348,10135,1013503,30135,10397,30397,ATL,0538,742.0
2017-04-18 17:59:00,2017-04-18,EV,20366,EV,N136EV,5235,10135,1013503,30135,10397,30397,ATL,1759,1955.0
2017-04-18 12:56:00,2017-04-18,EV,20366,EV,N181PQ,5181,10135,1013503,30135,10397,30397,ATL,1256,1458.0
2017-04-18 17:25:00,2017-04-18,OO,20304,OO,N889AS,4747,10135,1013503,30135,11433,31295,DTW,1725,1853.0
2017-04-18 05:55:00,2017-04-18,OO,20304,OO,N913EV,4440,10135,1013503,30135,11433,31295,DTW,0555,726.0
2017-04-19 05:37:00,2017-04-19,DL,19790,DL,N982AT,2348,10135,1013503,30135,10397,30397,ATL,0537,736.0
2017-04-19 18:02:00,2017-04-19,EV,20366,EV,N136EV,5235,10135,1013503,30135,10397,30397,ATL,1802,2012.0
2017-04-19 13:09:00,2017-04-19,EV,20366,EV,N176PQ,5181,10135,1013503,30135,10397,30397,ATL,1309,1515.0
2017-04-19 22:09:00,2017-04-19,OO,20304,OO,N439SW,4747,10135,1013503,30135,11433,31295,DTW,2209,2359.0
2017-04-19 05:54:00,2017-04-19,OO,20304,OO,N913EV,4440,10135,1013503,30135,11433,31295,DTW,0554,731.0
2017-04-20 05:39:00,2017-04-20,DL,19790,DL,N975AT,2348,10135,1013503,30135,10397,30397,ATL,0539,742.0
2017-04-20 18:04:00,2017-04-20,EV,20366,EV,N228PQ,5235,10135,1013503,30135,10397,30397,ATL,1804,2011.0
2017-04-20 13:09:00,2017-04-20,EV,20366,EV,N232PQ,5181,10135,1013503,30135,10397,30397,ATL,1309,1504.0
2017-04-20 05:54:00,2017-04-20,OO,20304,OO,N418SW,4440,10135,1013503,30135,11433,31295,DTW,0554,728.0
2017-04-20 21:10:00,2017-04-20,OO,20304,OO,N944SW,4747,10135,1013503,30135,11433,31295,DTW,2110,2250.0
2017-04-21 05:40:00,2017-04-21,DL,19790,DL,N607AT,2348,10135,1013503,30135,10397,30397,ATL,0540,748.0
2017-04-21 13:44:00,2017-04-21,EV,20366,EV,N135EV,5181,10135,1013503,30135,10397,30397,ATL,1344,1552.0
2017-04-21 18:04:00,2017-04-21,EV,20366,EV,N228PQ,5235,10135,1013503,30135,10397,30397,ATL,1804,2013.0
2017-04-21 17:30:00,2017-04-21,OO,20304,OO,N446SW,4747,10135,1013503,30135,11433,31295,DTW,1730,1910.0
2017-04-21 05:55:00,2017-04-21,OO,20304,OO,N498CA,4440,10135,1013503,30135,11433,31295,DTW,0555,729.0
2017-04-22 06:32:00,2017-04-22,DL,19790,DL,N933AT,2348,10135,1013503,30135,10397,30397,ATL,0632,838.0
2017-04-22 12:58:00,2017-04-22,EV,20366,EV,N678CA,5181,10135,1013503,30135,10397,30397,ATL,1258,1504.0
2017-04-22 05:54:00,2017-04-22,OO,20304,OO,N8932C,3543,10135,1013503,30135,11433,31295,DTW,0554,735.0
2017-04-23 05:40:00,2017-04-23,DL,19790,DL,N969AT,2348,10135,1013503,30135,10397,30397,ATL,0540,744.0
2017-04-23 12:52:00,2017-04-23,EV,20366,EV,N691CA,5181,10135,1013503,30135,10397,30397,ATL,1252,1509.0
2017-04-23 18:35:00,2017-04-23,EV,20366,EV,N691CA,5235,10135,1013503,30135,10397,30397,ATL,1835,2048.0
2017-04-23 12:59:00,2017-04-23,OO,20304,OO,N8932C,4768,10135,1013503,30135,11433,31295,DTW,1259,1440.0
2017-04-23 17:36:00,2017-04-23,OO,20304,OO,N912EV,4747,10135,1013503,30135,11433,31295,DTW,1736,1923.0
2017-04-24 05:34:00,2017-04-24,DL,19790,DL,N717JL,2348,10135,1013503,30135,10397,30397,ATL,0534,739.0
2017-04-24 18:01:00,2017-04-24,EV,20366,EV,N176PQ,5235,10135,1013503,30135,10397,30397,ATL,1801,2002.0
2017-04-24 13:18:00,2017-04-24,EV,20366,EV,N678CA,5181,10135,1013503,30135,10397,30397,ATL,1318,1516.0
2017-04-24 17:42:00,2017-04-24,OO,20304,OO,N443SW,4747,10135,1013503,30135,11433,31295,DTW,1742,1917.0
2017-04-24 05:51:00,2017-04-24,OO,20304,OO,N460SW,4440,10135,1013503,30135,11433,31295,DTW,0551,724.0
2017-04-25 05:37:00,2017-04-25,DL,19790,DL,N960AT,2348,10135,1013503,30135,10397,30397,ATL,0537,726.0
2017-04-25 17:56:00,2017-04-25,EV,20366,EV,N133EV,5235,10135,1013503,30135,10397,30397,ATL,1756,1947.0
2017-04-25 13:27:00,2017-04-25,EV,20366,EV,N232PQ,5181,10135,1013503,30135,10397,30397,ATL,1327,1519.0
2017-04-25 05:56:00,2017-04-25,OO,20304,OO,N418SW,4440,10135,1013503,30135,11433,31295,DTW,0556,720.0
2017-04-25 17:22:00,2017-04-25,OO,20304,OO,N907SW,4747,10135,1013503,30135,11433,31295,DTW,1722,1849.0
2017-04-26 05:40:00,2017-04-26,DL,19790,DL,N987AT,2348,10135,1013503,30135,10397,30397,ATL,0540,732.0
2017-04-26 13:03:00,2017-04-26,EV,20366,EV,N197PQ,5181,10135,1013503,30135,10397,30397,ATL,1303,1458.0
2017-04-26 17:59:00,2017-04-26,EV,20366,EV,N232PQ,5235,10135,1013503,30135,10397,30397,ATL,1759,2020.0
2017-04-26 05:55:00,2017-04-26,OO,20304,OO,N455CA,4440,10135,1013503,30135,11433,31295,DTW,0555,718.0
2017-04-26 17:29:00,2017-04-26,OO,20304,OO,N601XJ,4747,10135,1013503,30135,11433,31295,DTW,1729,1909.0
2017-04-27 05:34:00,2017-04-27,DL,19790,DL,N915AT,2348,10135,1013503,30135,10397,30397,ATL,0534,734.0
2017-04-27 12:58:00,2017-04-27,EV,20366,EV,N137EV,5181,10135,1013503,30135,10397,30397,ATL,1258,1508.0
2017-04-27 18:09:00,2017-04-27,EV,20366,EV,N607LR,5235,10135,1013503,30135,10397,30397,ATL,1809,2023.0
2017-04-27 05:55:00,2017-04-27,OO,20304,OO,N460SW,4440,10135,1013503,30135,11433,31295,DTW,0555,721.0
2017-04-27 17:34:00,2017-04-27,OO,20304,OO,N460SW,4747,10135,1013503,30135,11433,31295,DTW,1734,1911.0
2017-04-28 05:32:00,2017-04-28,DL,19790,DL,N998AT,2348,10135,1013503,30135,10397,30397,ATL,0532,745.0
2017-04-28 12:58:00,2017-04-28,EV,20366,EV,N136EV,5181,10135,1013503,30135,10397,30397,ATL,1258,1506.0
2017-04-28 17:59:00,2017-04-28,EV,20366,EV,N181PQ,5235,10135,1013503,30135,10397,30397,ATL,1759,2011.0
2017-04-28 17:24:00,2017-04-28,OO,20304,OO,N440SW,4747,10135,1013503,30135,11433,31295,DTW,1724,1904.0
2017-04-28 05:56:00,2017-04-28,OO,20304,OO,N913EV,4440,10135,1013503,30135,11433,31295,DTW,0556,720.0
2017-04-29 06:25:00,2017-04-29,DL,19790,DL,N910AT,2348,10135,1013503,30135,10397,30397,ATL,0625,832.0
2017-04-29 14:55:00,2017-04-29,EV,20366,EV,N181PQ,5181,10135,1013503,30135,10397,30397,ATL,1455,1657.0
2017-04-29 05:51:00,2017-04-29,OO,20304,OO,N652BR,3543,10135,1013503,30135,11433,31295,DTW,0551,722.0
2017-04-30 05:46:00,2017-04-30,DL,19790,DL,N996AT,2348,10135,1013503,30135,10397,30397,ATL,0546,752.0
2017-04-30 12:54:00,2017-04-30,EV,20366,EV,N232PQ,5181,10135,1013503,30135,10397,30397,ATL,1254,1504.0
2017-04-30 18:10:00,2017-04-30,EV,20366,EV,N691CA,5235,10135,1013503,30135,10397,30397,ATL,1810,2020.0
2017-04-30 13:01:00,2017-04-30,OO,20304,OO,N652BR,4768,10135,1013503,30135,11433,31295,DTW,1301,1454.0
2017-04-30 17:30:00,2017-04-30,OO,20304,OO,N8923A,4747,10135,1013503,30135,11433,31295,DTW,1730,1917.0
2017-05-01 05:31:00,2017-05-01,DL,19790,DL,N955AT,866,10135,1013503,30135,10397,30397,ATL,0531,731.0
2017-05-01 14:02:00,2017-05-01,EV,20366,EV,N197PQ,5193,10135,1013503,30135,10397,30397,ATL,1402,1605.0
2017-05-01 18:07:00,2017-05-01,EV,20366,EV,N606LR,5353,10135,1013503,30135,10397,30397,ATL,1807,2013.0
2017-05-01 18:02:00,2017-05-01,OO,20304,OO,N457SW,3537,10135,1013503,30135,11433,31295,DTW,1802,1948.0
2017-05-01 05:55:00,2017-05-01,OO,20304,OO,N498CA,4532,10135,1013503,30135,11433,31295,DTW,0555,738.0
2017-05-01 13:15:00,2017-05-01,OO,20304,OO,N783CA,3542,10135,1013503,30135,11433,31295,DTW,1315,1510.0
2017-05-02 05:34:00,2017-05-02,DL,19790,DL,N932AT,866,10135,1013503,30135,10397,30397,ATL,0534,744.0
2017-05-02 13:00:00,2017-05-02,EV,20366,EV,N135EV,5193,10135,1013503,30135,10397,30397,ATL,1300,1503.0
2017-05-02 18:11:00,2017-05-02,EV,20366,EV,N135EV,5353,10135,1013503,30135,10397,30397,ATL,1811,2015.0
2017-05-02 05:54:00,2017-05-02,OO,20304,OO,N440SW,4532,10135,1013503,30135,11433,31295,DTW,0554,731.0
2017-05-02 17:16:00,2017-05-02,OO,20304,OO,N915EV,3537,10135,1013503,30135,11433,31295,DTW,1716,1850.0
2017-05-03 05:33:00,2017-05-03,DL,19790,DL,N959AT,866,10135,1013503,30135,10397,30397,ATL,0533,727.0
2017-05-03 18:23:00,2017-05-03,EV,20366,EV,N131EV,5353,10135,1013503,30135,10397,30397,ATL,1823,2036.0
2017-05-03 12:59:00,2017-05-03,EV,20366,EV,N147PQ,5193,10135,1013503,30135,10397,30397,ATL,1259,1520.0
2017-05-03 17:28:00,2017-05-03,OO,20304,OO,N442SW,3537,10135,1013503,30135,11433,31295,DTW,1728,1908.0
2017-05-03 05:55:00,2017-05-03,OO,20304,OO,N494CA,4532,10135,1013503,30135,11433,31295,DTW,0555,726.0
2017-05-04 05:32:00,2017-05-04,DL,19790,DL,N989DN,866,10135,1013503,30135,10397,30397,ATL,0532,737.0
2017-05-04 18:13:00,2017-05-04,EV,20366,EV,N137EV,5353,10135,1013503,30135,10397,30397,ATL,1813,2033.0
2017-05-04 13:05:00,2017-05-04,EV,20366,EV,N166PQ,5193,10135,1013503,30135,10397,30397,ATL,1305,1536.0
2017-05-04 17:30:00,2017-05-04,OO,20304,OO,N8884E,3537,10135,1013503,30135,11433,31295,DTW,1730,1909.0
2017-05-04 05:49:00,2017-05-04,OO,20304,OO,N906SW,4532,10135,1013503,30135,11433,31295,DTW,0549,742.0
2017-05-05 05:30:00,2017-05-05,DL,19790,DL,N964AT,866,10135,1013503,30135,10397,30397,ATL,0530,733.0
2017-05-05 18:16:00,2017-05-05,EV,20366,EV,N146PQ,5353,10135,1013503,30135,10397,30397,ATL,1816,2027.0
2017-05-05 13:01:00,2017-05-05,EV,20366,EV,N197PQ,5193,10135,1013503,30135,10397,30397,ATL,1301,1512.0
2017-05-05 12:59:00,2017-05-05,OO,20304,OO,N602XJ,3542,10135,1013503,30135,11433,31295,DTW,1259,1446.0
2017-05-05 17:31:00,2017-05-05,OO,20304,OO,N685BR,3537,10135,1013503,30135,11433,31295,DTW,1731,1923.0
2017-05-05 05:54:00,2017-05-05,OO,20304,OO,N8884E,4532,10135,1013503,30135,11433,31295,DTW,0554,734.0
2017-05-06 06:25:00,2017-05-06,DL,19790,DL,N948AT,866,10135,1013503,30135,10397,30397,ATL,0625,822.0
2017-05-06 12:56:00,2017-05-06,EV,20366,EV,N134EV,5193,10135,1013503,30135,10397,30397,ATL,1256,1446.0
2017-05-06 17:33:00,2017-05-06,OO,20304,OO,N445SW,3537,10135,1013503,30135,11433,31295,DTW,1733,1917.0
2017-05-06 05:58:00,2017-05-06,OO,20304,OO,N8884E,4532,10135,1013503,30135,11433,31295,DTW,0558,730.0
2017-05-07 05:30:00,2017-05-07,DL,19790,DL,N927AT,866,10135,1013503,30135,10397,30397,ATL,0530,724.0
2017-05-07 06:25:00,2017-05-07,EV,20366,EV,N16149,4450,10135,1013503,30135,13930,30977,ORD,0625,737.0
2017-05-07 14:09:00,2017-05-07,EV,20366,EV,N197PQ,5193,10135,1013503,30135,10397,30397,ATL,1409,1555.0
2017-05-07 18:14:00,2017-05-07,EV,20366,EV,N607LR,5353,10135,1013503,30135,10397,30397,ATL,1814,2003.0
2017-05-07 17:30:00,2017-05-07,OO,20304,OO,N427SW,3537,10135,1013503,30135,11433,31295,DTW,1730,1906.0
2017-05-07 13:04:00,2017-05-07,OO,20304,OO,N935SW,3542,10135,1013503,30135,11433,31295,DTW,1304,1440.0
2017-05-08 05:29:00,2017-05-08,DL,19790,DL,N932AT,866,10135,1013503,30135,10397,30397,ATL,0529,721.0
2017-05-08 18:19:00,2017-05-08,EV,20366,EV,N232PQ,5353,10135,1013503,30135,10397,30397,ATL,1819,2010.0
2017-05-08 12:57:00,2017-05-08,EV,20366,EV,N606LR,5193,10135,1013503,30135,10397,30397,ATL,1257,1452.0
2017-05-08 05:52:00,2017-05-08,OO,20304,OO,N427SW,4532,10135,1013503,30135,11433,31295,DTW,0552,731.0
2017-05-08 13:03:00,2017-05-08,OO,20304,OO,N487CA,3542,10135,1013503,30135,11433,31295,DTW,1303,1449.0
2017-05-08 17:20:00,2017-05-08,OO,20304,OO,N8923A,3537,10135,1013503,30135,11433,31295,DTW,1720,1853.0
2017-05-09 05:24:00,2017-05-09,DL,19790,DL,N942AT,866,10135,1013503,30135,10397,30397,ATL,0524,723.0
2017-05-09 18:12:00,2017-05-09,EV,20366,EV,N232PQ,5353,10135,1013503,30135,10397,30397,ATL,1812,2012.0
2017-05-09 13:10:00,2017-05-09,EV,20366,EV,N979EV,5193,10135,1013503,30135,10397,30397,ATL,1310,1515.0
2017-05-09 17:28:00,2017-05-09,OO,20304,OO,N459SW,3537,10135,1013503,30135,11433,31295,DTW,1728,1909.0
2017-05-09 05:51:00,2017-05-09,OO,20304,OO,N8923A,4532,10135,1013503,30135,11433,31295,DTW,0551,716.0
2017-05-10 05:33:00,2017-05-10,DL,19790,DL,N899AT,866,10135,1013503,30135,10397,30397,ATL,0533,723.0
2017-05-10 18:11:00,2017-05-10,EV,20366,EV,N197PQ,5353,10135,1013503,30135,10397,30397,ATL,1811,2020.0
2017-05-10 16:33:00,2017-05-10,EV,20366,EV,N883AS,5193,10135,1013503,30135,10397,30397,ATL,1633,1834.0
2017-05-10 06:02:00,2017-05-10,OO,20304,OO,N459SW,4532,10135,1013503,30135,11433,31295,DTW,0602,730.0
2017-05-10 17:21:00,2017-05-10,OO,20304,OO,N885AS,3537,10135,1013503,30135,11433,31295,DTW,1721,1858.0
2017-05-11 05:34:00,2017-05-11,DL,19790,DL,N956AT,866,10135,1013503,30135,10397,30397,ATL,0534,725.0
2017-05-11 18:59:00,2017-05-11,EV,20366,EV,N138EV,5353,10135,1013503,30135,10397,30397,ATL,1859,2056.0
2017-05-11 13:01:00,2017-05-11,EV,20366,EV,N181PQ,5193,10135,1013503,30135,10397,30397,ATL,1301,1459.0
2017-05-11 17:31:00,2017-05-11,OO,20304,OO,N910EV,3537,10135,1013503,30135,11433,31295,DTW,1731,1906.0
2017-05-11 05:57:00,2017-05-11,OO,20304,OO,N910EV,4532,10135,1013503,30135,11433,31295,DTW,0557,721.0
2017-05-12 05:31:00,2017-05-12,DL,19790,DL,N958AT,866,10135,1013503,30135,10397,30397,ATL,0531,727.0
2017-05-12 12:56:00,2017-05-12,EV,20366,EV,N200PQ,5193,10135,1013503,30135,10397,30397,ATL,1256,1451.0
2017-05-12 18:20:00,2017-05-12,EV,20366,EV,N678CA,5353,10135,1013503,30135,10397,30397,ATL,1820,2023.0
2017-05-12 05:50:00,2017-05-12,OO,20304,OO,N427SW,4532,10135,1013503,30135,11433,31295,DTW,0550,726.0
2017-05-12 17:32:00,2017-05-12,OO,20304,OO,N440SW,3537,10135,1013503,30135,11433,31295,DTW,1732,1917.0
2017-05-12 12:59:00,2017-05-12,OO,20304,OO,N659BR,3542,10135,1013503,30135,11433,31295,DTW,1259,1450.0
2017-05-13 06:28:00,2017-05-13,DL,19790,DL,N892AT,866,10135,1013503,30135,10397,30397,ATL,0628,831.0
2017-05-13 13:05:00,2017-05-13,EV,20366,EV,N138EV,5193,10135,1013503,30135,10397,30397,ATL,1305,1506.0
2017-05-13 05:52:00,2017-05-13,OO,20304,OO,N440SW,4532,10135,1013503,30135,11433,31295,DTW,0552,712.0
2017-05-13 17:30:00,2017-05-13,OO,20304,OO,N468CA,3537,10135,1013503,30135,11433,31295,DTW,1730,1902.0
2017-05-14 05:40:00,2017-05-14,DL,19790,DL,N975AT,866,10135,1013503,30135,10397,30397,ATL,0540,725.0
2017-05-14 06:21:00,2017-05-14,EV,20366,EV,N13161,4450,10135,1013503,30135,13930,30977,ORD,0621,729.0
2017-05-14 13:08:00,2017-05-14,EV,20366,EV,N153PQ,5193,10135,1013503,30135,10397,30397,ATL,1308,1504.0
2017-05-14 13:22:00,2017-05-14,OO,20304,OO,N453SW,3542,10135,1013503,30135,11433,31295,DTW,1322,1500.0
2017-05-15 05:31:00,2017-05-15,DL,19790,DL,N895AT,866,10135,1013503,30135,10397,30397,ATL,0531,722.0
2017-05-15 12:59:00,2017-05-15,EV,20366,EV,N135EV,5193,10135,1013503,30135,10397,30397,ATL,1259,1452.0
2017-05-15 18:12:00,2017-05-15,EV,20366,EV,N146PQ,5353,10135,1013503,30135,10397,30397,ATL,1812,2002.0
2017-05-15 13:04:00,2017-05-15,OO,20304,OO,N459SW,3542,10135,1013503,30135,11433,31295,DTW,1304,1451.0
2017-05-15 17:30:00,2017-05-15,OO,20304,OO,N8942A,3537,10135,1013503,30135,11433,31295,DTW,1730,1905.0
2017-05-15 05:51:00,2017-05-15,OO,20304,OO,N906SW,4532,10135,1013503,30135,11433,31295,DTW,0551,721.0
2017-05-16 05:31:00,2017-05-16,DL,19790,DL,N994AT,866,10135,1013503,30135,10397,30397,ATL,0531,719.0
2017-05-16 18:14:00,2017-05-16,EV,20366,EV,N146PQ,5353,10135,1013503,30135,10397,30397,ATL,1814,2003.0
2017-05-16 13:02:00,2017-05-16,EV,20366,EV,N538CA,5193,10135,1013503,30135,10397,30397,ATL,1302,1447.0
2017-05-16 05:53:00,2017-05-16,OO,20304,OO,N440SW,4532,10135,1013503,30135,11433,31295,DTW,0553,728.0
2017-05-16 17:26:00,2017-05-16,OO,20304,OO,N468CA,3537,10135,1013503,30135,11433,31295,DTW,1726,1915.0
2017-05-17 19:21:00,2017-05-17,DL,19790,DL,N995AT,866,10135,1013503,30135,10397,30397,ATL,1921,2112.0
2017-05-17 18:11:00,2017-05-17,EV,20366,EV,N133EV,5353,10135,1013503,30135,10397,30397,ATL,1811,2007.0
2017-05-17 13:01:00,2017-05-17,EV,20366,EV,N137EV,5193,10135,1013503,30135,10397,30397,ATL,1301,1454.0
2017-05-17 17:30:00,2017-05-17,OO,20304,OO,N459SW,3537,10135,1013503,30135,11433,31295,DTW,1730,1902.0
2017-05-17 05:56:00,2017-05-17,OO,20304,OO,N8884E,4532,10135,1013503,30135,11433,31295,DTW,0556,736.0
2017-05-18 05:33:00,2017-05-18,DL,19790,DL,N987AT,866,10135,1013503,30135,10397,30397,ATL,0533,734.0
2017-05-18 18:23:00,2017-05-18,EV,20366,EV,N195PQ,5353,10135,1013503,30135,10397,30397,ATL,1823,2040.0
2017-05-18 13:01:00,2017-05-18,EV,20366,EV,N678CA,5193,10135,1013503,30135,10397,30397,ATL,1301,1500.0
2017-05-18 18:14:00,2017-05-18,OO,20304,OO,N459SW,3537,10135,1013503,30135,11433,31295,DTW,1814,1951.0
2017-05-18 05:59:00,2017-05-18,OO,20304,OO,N913EV,4532,10135,1013503,30135,11433,31295,DTW,0559,751.0
2017-05-19 05:32:00,2017-05-19,DL,19790,DL,N981AT,866,10135,1013503,30135,10397,30397,ATL,0532,720.0
2017-05-19 13:06:00,2017-05-19,EV,20366,EV,N146PQ,5193,10135,1013503,30135,10397,30397,ATL,1306,1517.0
2017-05-19 18:49:00,2017-05-19,EV,20366,EV,N147PQ,5353,10135,1013503,30135,10397,30397,ATL,1849,2049.0
2017-05-19 05:53:00,2017-05-19,OO,20304,OO,N498CA,4532,10135,1013503,30135,11433,31295,DTW,0553,726.0
2017-05-19 17:27:00,2017-05-19,OO,20304,OO,N779CA,3537,10135,1013503,30135,11433,31295,DTW,1727,1923.0
2017-05-19 13:00:00,2017-05-19,OO,20304,OO,N783CA,3542,10135,1013503,30135,11433,31295,DTW,1300,1439.0
2017-05-20 06:22:00,2017-05-20,DL,19790,DL,N969AT,866,10135,1013503,30135,10397,30397,ATL,0622,818.0
2017-05-20 13:01:00,2017-05-20,EV,20366,EV,N195PQ,5193,10135,1013503,30135,10397,30397,ATL,1301,1459.0
2017-05-20 17:31:00,2017-05-20,OO,20304,OO,N433SW,3537,10135,1013503,30135,11433,31295,DTW,1731,1918.0
2017-05-20 05:56:00,2017-05-20,OO,20304,OO,N457SW,4532,10135,1013503,30135,11433,31295,DTW,0556,731.0
2017-05-21 05:53:00,2017-05-21,DL,19790,DL,N981AT,866,10135,1013503,30135,10397,30397,ATL,0553,755.0
2017-05-21 06:27:00,2017-05-21,EV,20366,EV,N12163,4450,10135,1013503,30135,13930,30977,ORD,0627,753.0
2017-05-21 13:02:00,2017-05-21,EV,20366,EV,N135EV,5193,10135,1013503,30135,10397,30397,ATL,1302,1511.0
2017-05-21 19:27:00,2017-05-21,EV,20366,EV,N166PQ,5353,10135,1013503,30135,10397,30397,ATL,1927,2123.0
2017-05-21 13:00:00,2017-05-21,OO,20304,OO,N440SW,3542,10135,1013503,30135,11433,31295,DTW,1300,1437.0
2017-05-21 17:33:00,2017-05-21,OO,20304,OO,N498CA,3537,10135,1013503,30135,11433,31295,DTW,1733,1920.0
2017-05-22 07:38:00,2017-05-22,DL,19790,DL,N607AT,866,10135,1013503,30135,10397,30397,ATL,0738,935.0
2017-05-22 13:02:00,2017-05-22,EV,20366,EV,N691CA,5193,10135,1013503,30135,10397,30397,ATL,1302,1508.0
2017-05-22 19:35:00,2017-05-22,EV,20366,EV,N707EV,5353,10135,1013503,30135,10397,30397,ATL,1935,2131.0
2017-05-22 13:08:00,2017-05-22,OO,20304,OO,N440SW,3542,10135,1013503,30135,11433,31295,DTW,1308,1447.0
