Unnamed: 0,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,DEST_AIRPORT_ID,DEST_CITY_MARKET_ID,DEST,DEP_TIME,DEP_DELAY,ARR_TIME,ARR_DELAY,CANCELLED,CARRIER_DELAY,WEATHER_DELAY,Full_Departure_Datetime
366446,2017-04-24,EV,20366,EV,N678CA,5181,10135,1013503,30135,10397,30397,ATL,1318,15.0,1516.0,-3.0,0.0,0.0,0.0,2017-04-24 13:18:00
368215,2017-04-24,OO,20304,OO,N443SW,4747,10135,1013503,30135,11433,31295,DTW,1742,7.0,1917.0,-6.0,0.0,0.0,0.0,2017-04-24 17:42:00
368281,2017-04-24,OO,20304,OO,N460SW,4440,10135,1013503,30135,11433,31295,DTW,0551,-9.0,724.0,-21.0,0.0,0.0,0.0,2017-04-24 05:51:00
381408,2017-04-25,DL,19790,DL,N960AT,2348,10135,1013503,30135,10397,30397,ATL,0537,-3.0,726.0,-25.0,0.0,0.0,0.0,2017-04-25 05:37:00
381983,2017-04-25,EV,20366,EV,N133EV,5235,10135,1013503,30135,10397,30397,ATL,1756,-9.0,1947.0,-35.0,0.0,0.0,0.0,2017-04-25 17:56:00
382371,2017-04-25,EV,20366,EV,N232PQ,5181,10135,1013503,30135,10397,30397,ATL,1327,24.0,1519.0,0.0,0.0,0.0,0.0,2017-04-25 13:27:00
384205,2017-04-25,OO,20304,OO,N418SW,4440,10135,1013503,30135,11433,31295,DTW,0556,-4.0,720.0,-25.0,0.0,0.0,0.0,2017-04-25 05:56:00
385279,2017-04-25,OO,20304,OO,N907SW,4747,10135,1013503,30135,11433,31295,DTW,1722,-13.0,1849.0,-34.0,0.0,0.0,0.0,2017-04-25 17:22:00
397486,2017-04-26,DL,19790,DL,N987AT,2348,10135,1013503,30135,10397,30397,ATL,0540,0.0,732.0,-19.0,0.0,0.0,0.0,2017-04-26 05:40:00
398171,2017-04-26,EV,20366,EV,N197PQ,5181,10135,1013503,30135,10397,30397,ATL,1303,0.0,1458.0,-21.0,0.0,0.0,0.0,2017-04-26 13:03:00
398199,2017-04-26,EV,20366,EV,N232PQ,5235,10135,1013503,30135,10397,30397,ATL,1759,-6.0,2020.0,-2.0,0.0,0.0,0.0,2017-04-26 17:59:00
400183,2017-04-26,OO,20304,OO,N455CA,4440,10135,1013503,30135,11433,31295,DTW,0555,-5.0,718.0,-27.0,0.0,0.0,0.0,2017-04-26 05:55:00
400343,2017-04-26,OO,20304,OO,N601XJ,4747,10135,1013503,30135,11433,31295,DTW,1729,-6.0,1909.0,-14.0,0.0,0.0,0.0,2017-04-26 17:29:00
412644,2017-04-27,DL,19790,DL,N915AT,2348,10135,1013503,30135,10397,30397,ATL,0534,-6.0,734.0,-17.0,0.0,0.0,0.0,2017-04-27 05:34:00
413963,2017-04-27,EV,20366,EV,N137EV,5181,10135,1013503,30135,10397,30397,ATL,1258,-5.0,1508.0,-11.0,0.0,0.0,0.0,2017-04-27 12:58:00
414452,2017-04-27,EV,20366,EV,N607LR,5235,10135,1013503,30135,10397,30397,ATL,1809,4.0,2023.0,1.0,0.0,0.0,0.0,2017-04-27 18:09:00
416367,2017-04-27,OO,20304,OO,N460SW,4440,10135,1013503,30135,11433,31295,DTW,0555,-5.0,721.0,-24.0,0.0,0.0,0.0,2017-04-27 05:55:00
416369,2017-04-27,OO,20304,OO,N460SW,4747,10135,1013503,30135,11433,31295,DTW,1734,-1.0,1911.0,-12.0,0.0,0.0,0.0,2017-04-27 17:34:00
430052,2017-04-28,DL,19790,DL,N998AT,2348,10135,1013503,30135,10397,30397,ATL,0532,-8.0,745.0,-6.0,0.0,0.0,0.0,2017-04-28 05:32:00
430281,2017-04-28,EV,20366,EV,N136EV,5181,10135,1013503,30135,10397,30397,ATL,1258,-5.0,1506.0,-13.0,0.0,0.0,0.0,2017-04-28 12:58:00
430617,2017-04-28,EV,20366,EV,N181PQ,5235,10135,1013503,30135,10397,30397,ATL,1759,-6.0,2011.0,-11.0,0.0,0.0,0.0,2017-04-28 17:59:00
432637,2017-04-28,OO,20304,OO,N440SW,4747,10135,1013503,30135,11433,31295,DTW,1724,-11.0,1904.0,-19.0,0.0,0.0,0.0,2017-04-28 17:24:00
433712,2017-04-28,OO,20304,OO,N913EV,4440,10135,1013503,30135,11433,31295,DTW,0556,-4.0,720.0,-25.0,0.0,0.0,0.0,2017-04-28 05:56:00
444357,2017-04-29,DL,19790,DL,N910AT,2348,10135,1013503,30135,10397,30397,ATL,0625,-5.0,832.0,-13.0,0.0,0.0,0.0,2017-04-29 06:25:00
445659,2017-04-29,EV,20366,EV,N181PQ,5181,10135,1013503,30135,10397,30397,ATL,1455,112.0,1657.0,100.0,0.0,0.0,0.0,2017-04-29 14:55:00
447591,2017-04-29,OO,20304,OO,N652BR,3543,10135,1013503,30135,11433,31295,DTW,0551,-9.0,722.0,-21.0,0.0,0.0,0.0,2017-04-29 05:51:00
459176,2017-04-30,DL,19790,DL,N996AT,2348,10135,1013503,30135,10397,30397,ATL,0546,6.0,752.0,1.0,0.0,0.0,0.0,2017-04-30 05:46:00
459785,2017-04-30,EV,20366,EV,N232PQ,5181,10135,1013503,30135,10397,30397,ATL,1254,-9.0,1504.0,-15.0,0.0,0.0,0.0,2017-04-30 12:54:00
459955,2017-04-30,EV,20366,EV,N691CA,5235,10135,1013503,30135,10397,30397,ATL,1810,5.0,2020.0,-2.0,0.0,0.0,0.0,2017-04-30 18:10:00
461948,2017-04-30,OO,20304,OO,N652BR,4768,10135,1013503,30135,11433,31295,DTW,1301,-8.0,1454.0,0.0,0.0,0.0,0.0,2017-04-30 13:01:00
462535,2017-04-30,OO,20304,OO,N8923A,4747,10135,1013503,30135,11433,31295,DTW,1730,-5.0,1917.0,-6.0,0.0,0.0,0.0,2017-04-30 17:30:00
6180,2017-05-01,DL,19790,DL,N955AT,866,10135,1013503,30135,10397,30397,ATL,0531,-4.0,731.0,-4.0,0.0,0.0,0.0,2017-05-01 05:31:00
7256,2017-05-01,EV,20366,EV,N197PQ,5193,10135,1013503,30135,10397,30397,ATL,1402,56.0,1605.0,50.0,0.0,0.0,0.0,2017-05-01 14:02:00
7389,2017-05-01,EV,20366,EV,N606LR,5353,10135,1013503,30135,10397,30397,ATL,1807,-13.0,2013.0,-17.0,0.0,0.0,0.0,2017-05-01 18:07:00
9293,2017-05-01,OO,20304,OO,N457SW,3537,10135,1013503,30135,11433,31295,DTW,1802,27.0,1948.0,28.0,0.0,0.0,0.0,2017-05-01 18:02:00
9388,2017-05-01,OO,20304,OO,N498CA,4532,10135,1013503,30135,11433,31295,DTW,0555,-5.0,738.0,-11.0,0.0,0.0,0.0,2017-05-01 05:55:00
9838,2017-05-01,OO,20304,OO,N783CA,3542,10135,1013503,30135,11433,31295,DTW,1315,6.0,1510.0,15.0,0.0,3.0,0.0,2017-05-01 13:15:00
21953,2017-05-02,DL,19790,DL,N932AT,866,10135,1013503,30135,10397,30397,ATL,0534,-1.0,744.0,9.0,0.0,0.0,0.0,2017-05-02 05:34:00
22998,2017-05-02,EV,20366,EV,N135EV,5193,10135,1013503,30135,10397,30397,ATL,1300,-6.0,1503.0,-12.0,0.0,0.0,0.0,2017-05-02 13:00:00
23001,2017-05-02,EV,20366,EV,N135EV,5353,10135,1013503,30135,10397,30397,ATL,1811,-9.0,2015.0,-15.0,0.0,0.0,0.0,2017-05-02 18:11:00
25250,2017-05-02,OO,20304,OO,N440SW,4532,10135,1013503,30135,11433,31295,DTW,0554,-6.0,731.0,-18.0,0.0,0.0,0.0,2017-05-02 05:54:00
26294,2017-05-02,OO,20304,OO,N915EV,3537,10135,1013503,30135,11433,31295,DTW,1716,-19.0,1850.0,-30.0,0.0,0.0,0.0,2017-05-02 17:16:00
38288,2017-05-03,DL,19790,DL,N959AT,866,10135,1013503,30135,10397,30397,ATL,0533,-2.0,727.0,-8.0,0.0,0.0,0.0,2017-05-03 05:33:00
38884,2017-05-03,EV,20366,EV,N131EV,5353,10135,1013503,30135,10397,30397,ATL,1823,3.0,2036.0,6.0,0.0,0.0,0.0,2017-05-03 18:23:00
39050,2017-05-03,EV,20366,EV,N147PQ,5193,10135,1013503,30135,10397,30397,ATL,1259,-7.0,1520.0,5.0,0.0,0.0,0.0,2017-05-03 12:59:00
41228,2017-05-03,OO,20304,OO,N442SW,3537,10135,1013503,30135,11433,31295,DTW,1728,-7.0,1908.0,-12.0,0.0,0.0,0.0,2017-05-03 17:28:00
41372,2017-05-03,OO,20304,OO,N494CA,4532,10135,1013503,30135,11433,31295,DTW,0555,-5.0,726.0,-23.0,0.0,0.0,0.0,2017-05-03 05:55:00
54778,2017-05-04,DL,19790,DL,N989DN,866,10135,1013503,30135,10397,30397,ATL,0532,-3.0,737.0,2.0,0.0,0.0,0.0,2017-05-04 05:32:00
55086,2017-05-04,EV,20366,EV,N137EV,5353,10135,1013503,30135,10397,30397,ATL,1813,-7.0,2033.0,3.0,0.0,0.0,0.0,2017-05-04 18:13:00
55371,2017-05-04,EV,20366,EV,N166PQ,5193,10135,1013503,30135,10397,30397,ATL,1305,-1.0,1536.0,21.0,0.0,0.0,0.0,2017-05-04 13:05:00
58311,2017-05-04,OO,20304,OO,N8884E,3537,10135,1013503,30135,11433,31295,DTW,1730,-5.0,1909.0,-11.0,0.0,0.0,0.0,2017-05-04 17:30:00
58401,2017-05-04,OO,20304,OO,N906SW,4532,10135,1013503,30135,11433,31295,DTW,0549,-11.0,742.0,-7.0,0.0,0.0,0.0,2017-05-04 05:49:00
70838,2017-05-05,DL,19790,DL,N964AT,866,10135,1013503,30135,10397,30397,ATL,0530,-5.0,733.0,-2.0,0.0,0.0,0.0,2017-05-05 05:30:00
71567,2017-05-05,EV,20366,EV,N146PQ,5353,10135,1013503,30135,10397,30397,ATL,1816,-4.0,2027.0,-3.0,0.0,0.0,0.0,2017-05-05 18:16:00
71789,2017-05-05,EV,20366,EV,N197PQ,5193,10135,1013503,30135,10397,30397,ATL,1301,-5.0,1512.0,-3.0,0.0,0.0,0.0,2017-05-05 13:01:00
73957,2017-05-05,OO,20304,OO,N602XJ,3542,10135,1013503,30135,11433,31295,DTW,1259,-10.0,1446.0,-9.0,0.0,0.0,0.0,2017-05-05 12:59:00
74066,2017-05-05,OO,20304,OO,N685BR,3537,10135,1013503,30135,11433,31295,DTW,1731,-4.0,1923.0,3.0,0.0,0.0,0.0,2017-05-05 17:31:00
74668,2017-05-05,OO,20304,OO,N8884E,4532,10135,1013503,30135,11433,31295,DTW,0554,-6.0,734.0,-15.0,0.0,0.0,0.0,2017-05-05 05:54:00
85922,2017-05-06,DL,19790,DL,N948AT,866,10135,1013503,30135,10397,30397,ATL,0625,-5.0,822.0,-16.0,0.0,0.0,0.0,2017-05-06 06:25:00
86488,2017-05-06,EV,20366,EV,N134EV,5193,10135,1013503,30135,10397,30397,ATL,1256,-10.0,1446.0,-28.0,0.0,0.0,0.0,2017-05-06 12:56:00
88530,2017-05-06,OO,20304,OO,N445SW,3537,10135,1013503,30135,11433,31295,DTW,1733,-2.0,1917.0,-2.0,0.0,0.0,0.0,2017-05-06 17:33:00
89162,2017-05-06,OO,20304,OO,N8884E,4532,10135,1013503,30135,11433,31295,DTW,0558,-2.0,730.0,-17.0,0.0,0.0,0.0,2017-05-06 05:58:00
99603,2017-05-07,DL,19790,DL,N927AT,866,10135,1013503,30135,10397,30397,ATL,0530,-5.0,724.0,-11.0,0.0,0.0,0.0,2017-05-07 05:30:00
100893,2017-05-07,EV,20366,EV,N16149,4450,10135,1013503,30135,13930,30977,ORD,0625,-5.0,737.0,-12.0,0.0,0.0,0.0,2017-05-07 06:25:00
101022,2017-05-07,EV,20366,EV,N197PQ,5193,10135,1013503,30135,10397,30397,ATL,1409,63.0,1555.0,40.0,0.0,0.0,0.0,2017-05-07 14:09:00
101145,2017-05-07,EV,20366,EV,N607LR,5353,10135,1013503,30135,10397,30397,ATL,1814,-6.0,2003.0,-27.0,0.0,0.0,0.0,2017-05-07 18:14:00
102873,2017-05-07,OO,20304,OO,N427SW,3537,10135,1013503,30135,11433,31295,DTW,1730,-5.0,1906.0,-14.0,0.0,0.0,0.0,2017-05-07 17:30:00
104077,2017-05-07,OO,20304,OO,N935SW,3542,10135,1013503,30135,11433,31295,DTW,1304,-5.0,1440.0,-15.0,0.0,0.0,0.0,2017-05-07 13:04:00
115540,2017-05-08,DL,19790,DL,N932AT,866,10135,1013503,30135,10397,30397,ATL,0529,-6.0,721.0,-14.0,0.0,0.0,0.0,2017-05-08 05:29:00
117004,2017-05-08,EV,20366,EV,N232PQ,5353,10135,1013503,30135,10397,30397,ATL,1819,-1.0,2010.0,-20.0,0.0,0.0,0.0,2017-05-08 18:19:00
117101,2017-05-08,EV,20366,EV,N606LR,5193,10135,1013503,30135,10397,30397,ATL,1257,-9.0,1452.0,-23.0,0.0,0.0,0.0,2017-05-08 12:57:00
118896,2017-05-08,OO,20304,OO,N427SW,4532,10135,1013503,30135,11433,31295,DTW,0552,-8.0,731.0,-18.0,0.0,0.0,0.0,2017-05-08 05:52:00
119100,2017-05-08,OO,20304,OO,N487CA,3542,10135,1013503,30135,11433,31295,DTW,1303,-6.0,1449.0,-6.0,0.0,0.0,0.0,2017-05-08 13:03:00
119847,2017-05-08,OO,20304,OO,N8923A,3537,10135,1013503,30135,11433,31295,DTW,1720,-15.0,1853.0,-27.0,0.0,0.0,0.0,2017-05-08 17:20:00
131898,2017-05-09,DL,19790,DL,N942AT,866,10135,1013503,30135,10397,30397,ATL,0524,-11.0,723.0,-12.0,0.0,0.0,0.0,2017-05-09 05:24:00
133193,2017-05-09,EV,20366,EV,N232PQ,5353,10135,1013503,30135,10397,30397,ATL,1812,-8.0,2012.0,-18.0,0.0,0.0,0.0,2017-05-09 18:12:00
133659,2017-05-09,EV,20366,EV,N979EV,5193,10135,1013503,30135,10397,30397,ATL,1310,4.0,1515.0,0.0,0.0,0.0,0.0,2017-05-09 13:10:00
135210,2017-05-09,OO,20304,OO,N459SW,3537,10135,1013503,30135,11433,31295,DTW,1728,-7.0,1909.0,-11.0,0.0,0.0,0.0,2017-05-09 17:28:00
136011,2017-05-09,OO,20304,OO,N8923A,4532,10135,1013503,30135,11433,31295,DTW,0551,-9.0,716.0,-33.0,0.0,0.0,0.0,2017-05-09 05:51:00
147496,2017-05-10,DL,19790,DL,N899AT,866,10135,1013503,30135,10397,30397,ATL,0533,-2.0,723.0,-12.0,0.0,0.0,0.0,2017-05-10 05:33:00
149367,2017-05-10,EV,20366,EV,N197PQ,5353,10135,1013503,30135,10397,30397,ATL,1811,-9.0,2020.0,-10.0,0.0,0.0,0.0,2017-05-10 18:11:00
149779,2017-05-10,EV,20366,EV,N883AS,5193,10135,1013503,30135,10397,30397,ATL,1633,207.0,1834.0,199.0,0.0,0.0,0.0,2017-05-10 16:33:00
151388,2017-05-10,OO,20304,OO,N459SW,4532,10135,1013503,30135,11433,31295,DTW,0602,2.0,730.0,-19.0,0.0,0.0,0.0,2017-05-10 06:02:00
152160,2017-05-10,OO,20304,OO,N885AS,3537,10135,1013503,30135,11433,31295,DTW,1721,-14.0,1858.0,-22.0,0.0,0.0,0.0,2017-05-10 17:21:00
164664,2017-05-11,DL,19790,DL,N956AT,866,10135,1013503,30135,10397,30397,ATL,0534,-1.0,725.0,-10.0,0.0,0.0,0.0,2017-05-11 05:34:00
165393,2017-05-11,EV,20366,EV,N138EV,5353,10135,1013503,30135,10397,30397,ATL,1859,39.0,2056.0,26.0,0.0,0.0,0.0,2017-05-11 18:59:00
165706,2017-05-11,EV,20366,EV,N181PQ,5193,10135,1013503,30135,10397,30397,ATL,1301,-5.0,1459.0,-16.0,0.0,0.0,0.0,2017-05-11 13:01:00
168743,2017-05-11,OO,20304,OO,N910EV,3537,10135,1013503,30135,11433,31295,DTW,1731,-4.0,1906.0,-14.0,0.0,0.0,0.0,2017-05-11 17:31:00
168746,2017-05-11,OO,20304,OO,N910EV,4532,10135,1013503,30135,11433,31295,DTW,0557,-3.0,721.0,-28.0,0.0,0.0,0.0,2017-05-11 05:57:00
181139,2017-05-12,DL,19790,DL,N958AT,866,10135,1013503,30135,10397,30397,ATL,0531,-4.0,727.0,-8.0,0.0,0.0,0.0,2017-05-12 05:31:00
182181,2017-05-12,EV,20366,EV,N200PQ,5193,10135,1013503,30135,10397,30397,ATL,1256,-10.0,1451.0,-24.0,0.0,0.0,0.0,2017-05-12 12:56:00
182368,2017-05-12,EV,20366,EV,N678CA,5353,10135,1013503,30135,10397,30397,ATL,1820,0.0,2023.0,-7.0,0.0,0.0,0.0,2017-05-12 18:20:00
184114,2017-05-12,OO,20304,OO,N427SW,4532,10135,1013503,30135,11433,31295,DTW,0550,-10.0,726.0,-23.0,0.0,0.0,0.0,2017-05-12 05:50:00
184161,2017-05-12,OO,20304,OO,N440SW,3537,10135,1013503,30135,11433,31295,DTW,1732,-3.0,1917.0,-3.0,0.0,0.0,0.0,2017-05-12 17:32:00
184457,2017-05-12,OO,20304,OO,N659BR,3542,10135,1013503,30135,11433,31295,DTW,1259,-10.0,1450.0,-5.0,0.0,0.0,0.0,2017-05-12 12:59:00
195776,2017-05-13,DL,19790,DL,N892AT,866,10135,1013503,30135,10397,30397,ATL,0628,-2.0,831.0,-7.0,0.0,0.0,0.0,2017-05-13 06:28:00
196876,2017-05-13,EV,20366,EV,N138EV,5193,10135,1013503,30135,10397,30397,ATL,1305,-1.0,1506.0,-8.0,0.0,0.0,0.0,2017-05-13 13:05:00
198817,2017-05-13,OO,20304,OO,N440SW,4532,10135,1013503,30135,11433,31295,DTW,0552,-8.0,712.0,-35.0,0.0,0.0,0.0,2017-05-13 05:52:00
198899,2017-05-13,OO,20304,OO,N468CA,3537,10135,1013503,30135,11433,31295,DTW,1730,-5.0,1902.0,-17.0,0.0,0.0,0.0,2017-05-13 17:30:00
210277,2017-05-14,DL,19790,DL,N975AT,866,10135,1013503,30135,10397,30397,ATL,0540,5.0,725.0,-10.0,0.0,0.0,0.0,2017-05-14 05:40:00
210622,2017-05-14,EV,20366,EV,N13161,4450,10135,1013503,30135,13930,30977,ORD,0621,-9.0,729.0,-20.0,0.0,0.0,0.0,2017-05-14 06:21:00
210847,2017-05-14,EV,20366,EV,N153PQ,5193,10135,1013503,30135,10397,30397,ATL,1308,2.0,1504.0,-11.0,0.0,0.0,0.0,2017-05-14 13:08:00
212887,2017-05-14,OO,20304,OO,N453SW,3542,10135,1013503,30135,11433,31295,DTW,1322,13.0,1500.0,5.0,0.0,0.0,0.0,2017-05-14 13:22:00
224904,2017-05-15,DL,19790,DL,N895AT,866,10135,1013503,30135,10397,30397,ATL,0531,-4.0,722.0,-13.0,0.0,0.0,0.0,2017-05-15 05:31:00
226438,2017-05-15,EV,20366,EV,N135EV,5193,10135,1013503,30135,10397,30397,ATL,1259,-7.0,1452.0,-23.0,0.0,0.0,0.0,2017-05-15 12:59:00
226587,2017-05-15,EV,20366,EV,N146PQ,5353,10135,1013503,30135,10397,30397,ATL,1812,-8.0,2002.0,-28.0,0.0,0.0,0.0,2017-05-15 18:12:00
228859,2017-05-15,OO,20304,OO,N459SW,3542,10135,1013503,30135,11433,31295,DTW,1304,-5.0,1451.0,-4.0,0.0,0.0,0.0,2017-05-15 13:04:00
229710,2017-05-15,OO,20304,OO,N8942A,3537,10135,1013503,30135,11433,31295,DTW,1730,-5.0,1905.0,-15.0,0.0,0.0,0.0,2017-05-15 17:30:00
229790,2017-05-15,OO,20304,OO,N906SW,4532,10135,1013503,30135,11433,31295,DTW,0551,-9.0,721.0,-28.0,0.0,0.0,0.0,2017-05-15 05:51:00
242405,2017-05-16,DL,19790,DL,N994AT,866,10135,1013503,30135,10397,30397,ATL,0531,-4.0,719.0,-16.0,0.0,0.0,0.0,2017-05-16 05:31:00
242794,2017-05-16,EV,20366,EV,N146PQ,5353,10135,1013503,30135,10397,30397,ATL,1814,-6.0,2003.0,-27.0,0.0,0.0,0.0,2017-05-16 18:14:00
243123,2017-05-16,EV,20366,EV,N538CA,5193,10135,1013503,30135,10397,30397,ATL,1302,-4.0,1447.0,-28.0,0.0,0.0,0.0,2017-05-16 13:02:00
244970,2017-05-16,OO,20304,OO,N440SW,4532,10135,1013503,30135,11433,31295,DTW,0553,-7.0,728.0,-21.0,0.0,0.0,0.0,2017-05-16 05:53:00
245100,2017-05-16,OO,20304,OO,N468CA,3537,10135,1013503,30135,11433,31295,DTW,1726,-9.0,1915.0,-5.0,0.0,0.0,0.0,2017-05-16 17:26:00
258615,2017-05-17,DL,19790,DL,N995AT,866,10135,1013503,30135,10397,30397,ATL,1921,826.0,2112.0,817.0,0.0,817.0,0.0,2017-05-17 19:21:00
258832,2017-05-17,EV,20366,EV,N133EV,5353,10135,1013503,30135,10397,30397,ATL,1811,-9.0,2007.0,-23.0,0.0,0.0,0.0,2017-05-17 18:11:00
258862,2017-05-17,EV,20366,EV,N137EV,5193,10135,1013503,30135,10397,30397,ATL,1301,-5.0,1454.0,-21.0,0.0,0.0,0.0,2017-05-17 13:01:00
261257,2017-05-17,OO,20304,OO,N459SW,3537,10135,1013503,30135,11433,31295,DTW,1730,-5.0,1902.0,-18.0,0.0,0.0,0.0,2017-05-17 17:30:00
262077,2017-05-17,OO,20304,OO,N8884E,4532,10135,1013503,30135,11433,31295,DTW,0556,-4.0,736.0,-13.0,0.0,0.0,0.0,2017-05-17 05:56:00
274902,2017-05-18,DL,19790,DL,N987AT,866,10135,1013503,30135,10397,30397,ATL,0533,-2.0,734.0,-1.0,0.0,0.0,0.0,2017-05-18 05:33:00
275599,2017-05-18,EV,20366,EV,N195PQ,5353,10135,1013503,30135,10397,30397,ATL,1823,3.0,2040.0,10.0,0.0,0.0,0.0,2017-05-18 18:23:00
275781,2017-05-18,EV,20366,EV,N678CA,5193,10135,1013503,30135,10397,30397,ATL,1301,-5.0,1500.0,-15.0,0.0,0.0,0.0,2017-05-18 13:01:00
277669,2017-05-18,OO,20304,OO,N459SW,3537,10135,1013503,30135,11433,31295,DTW,1814,39.0,1951.0,31.0,0.0,0.0,0.0,2017-05-18 18:14:00
278653,2017-05-18,OO,20304,OO,N913EV,4532,10135,1013503,30135,11433,31295,DTW,0559,-1.0,751.0,2.0,0.0,0.0,0.0,2017-05-18 05:59:00
291291,2017-05-19,DL,19790,DL,N981AT,866,10135,1013503,30135,10397,30397,ATL,0532,-3.0,720.0,-15.0,0.0,0.0,0.0,2017-05-19 05:32:00
291820,2017-05-19,EV,20366,EV,N146PQ,5193,10135,1013503,30135,10397,30397,ATL,1306,0.0,1517.0,2.0,0.0,0.0,0.0,2017-05-19 13:06:00
291826,2017-05-19,EV,20366,EV,N147PQ,5353,10135,1013503,30135,10397,30397,ATL,1849,29.0,2049.0,19.0,0.0,0.0,0.0,2017-05-19 18:49:00
294233,2017-05-19,OO,20304,OO,N498CA,4532,10135,1013503,30135,11433,31295,DTW,0553,-7.0,726.0,-23.0,0.0,0.0,0.0,2017-05-19 05:53:00
294691,2017-05-19,OO,20304,OO,N779CA,3537,10135,1013503,30135,11433,31295,DTW,1727,-8.0,1923.0,3.0,0.0,0.0,0.0,2017-05-19 17:27:00
294722,2017-05-19,OO,20304,OO,N783CA,3542,10135,1013503,30135,11433,31295,DTW,1300,-9.0,1439.0,-16.0,0.0,0.0,0.0,2017-05-19 13:00:00
306529,2017-05-20,DL,19790,DL,N969AT,866,10135,1013503,30135,10397,30397,ATL,0622,-8.0,818.0,-20.0,0.0,0.0,0.0,2017-05-20 06:22:00
307183,2017-05-20,EV,20366,EV,N195PQ,5193,10135,1013503,30135,10397,30397,ATL,1301,-5.0,1459.0,-15.0,0.0,0.0,0.0,2017-05-20 13:01:00
308888,2017-05-20,OO,20304,OO,N433SW,3537,10135,1013503,30135,11433,31295,DTW,1731,-4.0,1918.0,-1.0,0.0,0.0,0.0,2017-05-20 17:31:00
308966,2017-05-20,OO,20304,OO,N457SW,4532,10135,1013503,30135,11433,31295,DTW,0556,-4.0,731.0,-16.0,0.0,0.0,0.0,2017-05-20 05:56:00
320762,2017-05-21,DL,19790,DL,N981AT,866,10135,1013503,30135,10397,30397,ATL,0553,18.0,755.0,20.0,0.0,18.0,0.0,2017-05-21 05:53:00
321029,2017-05-21,EV,20366,EV,N12163,4450,10135,1013503,30135,13930,30977,ORD,0627,-3.0,753.0,4.0,0.0,0.0,0.0,2017-05-21 06:27:00
321142,2017-05-21,EV,20366,EV,N135EV,5193,10135,1013503,30135,10397,30397,ATL,1302,-4.0,1511.0,-4.0,0.0,0.0,0.0,2017-05-21 13:02:00
321406,2017-05-21,EV,20366,EV,N166PQ,5353,10135,1013503,30135,10397,30397,ATL,1927,67.0,2123.0,53.0,0.0,0.0,0.0,2017-05-21 19:27:00
323421,2017-05-21,OO,20304,OO,N440SW,3542,10135,1013503,30135,11433,31295,DTW,1300,-9.0,1437.0,-18.0,0.0,0.0,0.0,2017-05-21 13:00:00
323570,2017-05-21,OO,20304,OO,N498CA,3537,10135,1013503,30135,11433,31295,DTW,1733,-2.0,1920.0,0.0,0.0,0.0,0.0,2017-05-21 17:33:00
335043,2017-05-22,DL,19790,DL,N607AT,866,10135,1013503,30135,10397,30397,ATL,0738,123.0,935.0,120.0,0.0,120.0,0.0,2017-05-22 07:38:00
337657,2017-05-22,EV,20366,EV,N691CA,5193,10135,1013503,30135,10397,30397,ATL,1302,-4.0,1508.0,-7.0,0.0,0.0,0.0,2017-05-22 13:02:00
337666,2017-05-22,EV,20366,EV,N707EV,5353,10135,1013503,30135,10397,30397,ATL,1935,75.0,2131.0,61.0,0.0,0.0,0.0,2017-05-22 19:35:00
339462,2017-05-22,OO,20304,OO,N440SW,3542,10135,1013503,30135,11433,31295,DTW,1308,-1.0,1447.0,-8.0,0.0,0.0,0.0,2017-05-22 13:08:00
340368,2017-05-22,OO,20304,OO,N8923A,3537,10135,1013503,30135,11433,31295,DTW,1853,78.0,2034.0,74.0,0.0,0.0,0.0,2017-05-22 18:53:00
340487,2017-05-22,OO,20304,OO,N907SW,4532,10135,1013503,30135,11433,31295,DTW,0556,-4.0,737.0,-12.0,0.0,0.0,0.0,2017-05-22 05:56:00
351972,2017-05-23,DL,19790,DL,N910AT,866,10135,1013503,30135,10397,30397,ATL,0533,-2.0,736.0,1.0,0.0,0.0,0.0,2017-05-23 05:33:00
353812,2017-05-23,EV,20366,EV,N582CA,5193,10135,1013503,30135,10397,30397,ATL,1302,-4.0,1503.0,-12.0,0.0,0.0,0.0,2017-05-23 13:02:00
353815,2017-05-23,EV,20366,EV,N582CA,5353,10135,1013503,30135,10397,30397,ATL,1814,-6.0,2019.0,-11.0,0.0,0.0,0.0,2017-05-23 18:14:00
355836,2017-05-23,OO,20304,OO,N506CA,3537,10135,1013503,30135,11433,31295,DTW,1725,-10.0,1905.0,-15.0,0.0,0.0,0.0,2017-05-23 17:25:00
356852,2017-05-23,OO,20304,OO,N936SW,4532,10135,1013503,30135,11433,31295,DTW,0558,-2.0,721.0,-28.0,0.0,0.0,0.0,2017-05-23 05:58:00
368912,2017-05-24,DL,19790,DL,N958AT,866,10135,1013503,30135,10397,30397,ATL,0558,23.0,827.0,52.0,0.0,23.0,0.0,2017-05-24 05:58:00
369545,2017-05-24,EV,20366,EV,N131EV,5193,10135,1013503,30135,10397,30397,ATL,1347,41.0,1630.0,75.0,0.0,33.0,0.0,2017-05-24 13:47:00
369593,2017-05-24,EV,20366,EV,N136EV,5353,10135,1013503,30135,10397,30397,ATL,1820,0.0,2031.0,1.0,0.0,0.0,0.0,2017-05-24 18:20:00
